FREQ,Frequenza,REF_AREA,Territorio,DATA_TYPE,Indicatore,SEX,Sesso,AGE,Età,TIME_PERIOD,Osservazione,OBS_STATUS,'Stato dell"'osservazione'
A,Annuale,ITD2,Provincia Autonoma Trento,UNEM_R,Tasso di disoccupazione,9,Totale,Y15-34,15-34 anni,2021,8.296197,,
A,Annuale,ITD2,Provincia Autonoma Trento,UNEM_R,Tasso di disoccupazione,9,Totale,Y15-34,15-34 anni,2022,6.861286,,
A,Annuale,ITD2,Provincia Autonoma Trento,UNEM_R,Tasso di disoccupazione,9,Totale,Y15-34,15-34 anni,2023,6.535976,,
A,Annuale,ITD2,Provincia Autonoma Trento,UNEM_R,Tasso di disoccupazione,9,Totale,Y15-34,15-34 anni,2024,4.777107,,
A,Annuale,ITD2,Provincia Autonoma Trento,UNEM_R,Tasso di disoccupazione,9,Totale,Y15-34,15-34 anni,2025,4.575259,,
A,Annuale,ITD2,Provincia Autonoma Trento,UNEM_R,Tasso di disoccupazione,9,Totale,Y35-44,35-44 anni,2018,4.18844,,
A,Annuale,ITD2,Provincia Autonoma Trento,UNEM_R,Tasso di disoccupazione,9,Totale,Y35-44,35-44 anni,2019,4.720988,,
A,Annuale,ITD2,Provincia Autonoma Trento,UNEM_R,Tasso di disoccupazione,9,Totale,Y35-44,35-44 anni,2020,5.779971,,
A,Annuale,ITD2,Provincia Autonoma Trento,UNEM_R,Tasso di disoccupazione,9,Totale,Y35-44,35-44 anni,2021,3.907134,,
A,Annuale,ITD2,Provincia Autonoma Trento,UNEM_R,Tasso di disoccupazione,9,Totale,Y35-44,35-44 anni,2022,3.221715,,
A,Annuale,ITD2,Provincia Autonoma Trento,UNEM_R,Tasso di disoccupazione,9,Totale,Y35-44,35-44 anni,2023,4.106154,,
A,Annuale,ITD2,Provincia Autonoma Trento,UNEM_R,Tasso di disoccupazione,9,Totale,Y35-44,35-44 anni,2024,2.292399,,
A,Annuale,ITD2,Provincia Autonoma Trento,UNEM_R,Tasso di disoccupazione,9,Totale,Y35-44,35-44 anni,2025,1.576942,,
A,Annuale,ITD2,Provincia Autonoma Trento,UNEM_R,Tasso di disoccupazione,9,Totale,Y35-49,35-49 anni,2018,4.193542,,
A,Annuale,ITD2,Provincia Autonoma Trento,UNEM_R,Tasso di disoccupazione,9,Totale,Y35-49,35-49 anni,2019,4.448764,,
A,Annuale,ITD2,Provincia Autonoma Trento,UNEM_R,Tasso di disoccupazione,9,Totale,Y35-49,35-49 anni,2020,5.071674,,
A,Annuale,ITD2,Provincia Autonoma Trento,UNEM_R,Tasso di disoccupazione,9,Totale,Y35-49,35-49 anni,2021,3.545203,,
A,Annuale,ITD2,Provincia Autonoma Trento,UNEM_R,Tasso di disoccupazione,9,Totale,Y35-49,35-49 anni,2022,2.709957,,
A,Annuale,ITD2,Provincia Autonoma Trento,UNEM_R,Tasso di disoccupazione,9,Totale,Y35-49,35-49 anni,2023,3.642243,,
A,Annuale,ITD2,Provincia Autonoma Trento,UNEM_R,Tasso di disoccupazione,9,Totale,Y35-49,35-49 anni,2024,2.415948,,
A,Annuale,ITD2,Provincia Autonoma Trento,UNEM_R,Tasso di disoccupazione,9,Totale,Y35-49,35-49 anni,2025,1.705271,,
A,Annuale,ITD2,Provincia Autonoma Trento,UNEM_R,Tasso di disoccupazione,9,Totale,Y45-54,45-54 anni,2018,3.537908,,
A,Annuale,ITD2,Provincia Autonoma Trento,UNEM_R,Tasso di disoccupazione,9,Totale,Y45-54,45-54 anni,2019,3.393907,,
A,Annuale,ITD2,Provincia Autonoma Trento,UNEM_R,Tasso di disoccupazione,9,Totale,Y45-54,45-54 anni,2020,3.752696,,
A,Annuale,ITD2,Provincia Autonoma Trento,UNEM_R,Tasso di disoccupazione,9,Totale,Y45-54,45-54 anni,2021,3.19921,,
A,Annuale,ITD2,Provincia Autonoma Trento,UNEM_R,Tasso di disoccupazione,9,Totale,Y45-54,45-54 anni,2022,2.137613,,
A,Annuale,ITD2,Provincia Autonoma Trento,UNEM_R,Tasso di disoccupazione,9,Totale,Y45-54,45-54 anni,2023,2.594246,,
A,Annuale,ITD2,Provincia Autonoma Trento,UNEM_R,Tasso di disoccupazione,9,Totale,Y45-54,45-54 anni,2024,2.536752,,
A,Annuale,ITD2,Provincia Autonoma Trento,UNEM_R,Tasso di disoccupazione,9,Totale,Y45-54,45-54 anni,2025,1.639005,,
A,Annuale,ITD2,Provincia Autonoma Trento,UNEM_R,Tasso di disoccupazione,9,Totale,Y55-64,55-64 anni,2018,2.189525,,
A,Annuale,ITD2,Provincia Autonoma Trento,UNEM_R,Tasso di disoccupazione,9,Totale,Y55-64,55-64 anni,2019,3.923414,,
A,Annuale,ITD2,Provincia Autonoma Trento,UNEM_R,Tasso di disoccupazione,9,Totale,Y55-64,55-64 anni,2020,3.035474,,
A,Annuale,ITD2,Provincia Autonoma Trento,UNEM_R,Tasso di disoccupazione,9,Totale,Y55-64,55-64 anni,2021,3.768626,,
A,Annuale,ITD2,Provincia Autonoma Trento,UNEM_R,Tasso di disoccupazione,9,Totale,Y55-64,55-64 anni,2022,2.981874,,
A,Annuale,ITD2,Provincia Autonoma Trento,UNEM_R,Tasso di disoccupazione,9,Totale,Y55-64,55-64 anni,2023,1.472644,,
A,Annuale,ITD2,Provincia Autonoma Trento,UNEM_R,Tasso di disoccupazione,9,Totale,Y55-64,55-64 anni,2024,1.025126,,
A,Annuale,ITD2,Provincia Autonoma Trento,UNEM_R,Tasso di disoccupazione,9,Totale,Y55-64,55-64 anni,2025,1.121786,,
A,Annuale,ITD2,Provincia Autonoma Trento,UNEM_R,Tasso di disoccupazione,9,Totale,Y20-64,20-64 anni,2018,4.587137,,
A,Annuale,ITD2,Provincia Autonoma Trento,UNEM_R,Tasso di disoccupazione,9,Totale,Y20-64,20-64 anni,2019,4.898365,,
A,Annuale,ITD2,Provincia Autonoma Trento,UNEM_R,Tasso di disoccupazione,9,Totale,Y20-64,20-64 anni,2020,5.338107,,
A,Annuale,ITD2,Provincia Autonoma Trento,UNEM_R,Tasso di disoccupazione,9,Totale,Y20-64,20-64 anni,2021,4.720473,,
A,Annuale,ITD2,Provincia Autonoma Trento,UNEM_R,Tasso di disoccupazione,9,Totale,Y20-64,20-64 anni,2022,3.347433,,
A,Annuale,ITD2,Provincia Autonoma Trento,UNEM_R,Tasso di disoccupazione,9,Totale,Y20-64,20-64 anni,2023,3.506887,,
A,Annuale,ITD2,Provincia Autonoma Trento,UNEM_R,Tasso di disoccupazione,9,Totale,Y20-64,20-64 anni,2024,2.573672,,
A,Annuale,ITD2,Provincia Autonoma Trento,UNEM_R,Tasso di disoccupazione,9,Totale,Y20-64,20-64 anni,2025,2.247542,,
A,Annuale,ITD2,Provincia Autonoma Trento,UNEM_R,Tasso di disoccupazione,9,Totale,Y15-64,15-64 anni,2018,4.84736,,
A,Annuale,ITD2,Provincia Autonoma Trento,UNEM_R,Tasso di disoccupazione,9,Totale,Y15-64,15-64 anni,2019,5.088166,,
A,Annuale,ITD2,Provincia Autonoma Trento,UNEM_R,Tasso di disoccupazione,9,Totale,Y15-64,15-64 anni,2020,5.525146,,
A,Annuale,ITD2,Provincia Autonoma Trento,UNEM_R,Tasso di disoccupazione,9,Totale,Y15-64,15-64 anni,2021,4.826729,,
A,Annuale,ITD2,Provincia Autonoma Trento,UNEM_R,Tasso di disoccupazione,9,Totale,Y15-64,15-64 anni,2022,3.849283,,
A,Annuale,ITD2,Provincia Autonoma Trento,UNEM_R,Tasso di disoccupazione,9,Totale,Y15-64,15-64 anni,2023,3.805908,,
A,Annuale,ITD2,Provincia Autonoma Trento,UNEM_R,Tasso di disoccupazione,9,Totale,Y15-64,15-64 anni,2024,2.787277,,
A,Annuale,ITD2,Provincia Autonoma Trento,UNEM_R,Tasso di disoccupazione,9,Totale,Y15-64,15-64 anni,2025,2.302378,,
A,Annuale,ITD2,Provincia Autonoma Trento,UNEM_R,Tasso di disoccupazione,9,Totale,Y15-74,15-74 anni,2018,4.784712,,
A,Annuale,ITD2,Provincia Autonoma Trento,UNEM_R,Tasso di disoccupazione,9,Totale,Y15-74,15-74 anni,2019,5.023265,,
A,Annuale,ITD2,Provincia Autonoma Trento,UNEM_R,Tasso di disoccupazione,9,Totale,Y15-74,15-74 anni,2020,5.446849,,
A,Annuale,ITD2,Provincia Autonoma Trento,UNEM_R,Tasso di disoccupazione,9,Totale,Y15-74,15-74 anni,2021,4.80729,,
A,Annuale,ITD2,Provincia Autonoma Trento,UNEM_R,Tasso di disoccupazione,9,Totale,Y15-74,15-74 anni,2022,3.789234,,
A,Annuale,ITD2,Provincia Autonoma Trento,UNEM_R,Tasso di disoccupazione,9,Totale,Y15-74,15-74 anni,2023,3.760565,,
A,Annuale,ITD2,Provincia Autonoma Trento,UNEM_R,Tasso di disoccupazione,9,Totale,Y15-74,15-74 anni,2024,2.731746,,
A,Annuale,ITD2,Provincia Autonoma Trento,UNEM_R,Tasso di disoccupazione,9,Totale,Y15-74,15-74 anni,2025,2.241367,,
A,Annuale,ITD2,Provincia Autonoma Trento,UNEM_R,Tasso di disoccupazione,9,Totale,Y50-74,50-74 anni,2018,2.464711,,
A,Annuale,ITD2,Provincia Autonoma Trento,UNEM_R,Tasso di disoccupazione,9,Totale,Y50-74,50-74 anni,2019,3.325272,,
A,Annuale,ITD2,Provincia Autonoma Trento,UNEM_R,Tasso di disoccupazione,9,Totale,Y50-74,50-74 anni,2020,3.205195,,
A,Annuale,ITD2,Provincia Autonoma Trento,UNEM_R,Tasso di disoccupazione,9,Totale,Y50-74,50-74 anni,2021,3.630367,,
A,Annuale,ITD2,Provincia Autonoma Trento,UNEM_R,Tasso di disoccupazione,9,Totale,Y50-74,50-74 anni,2022,2.605613,,
A,Annuale,ITD2,Provincia Autonoma Trento,UNEM_R,Tasso di disoccupazione,9,Totale,Y50-74,50-74 anni,2023,1.793359,,
A,Annuale,ITD2,Provincia Autonoma Trento,UNEM_R,Tasso di disoccupazione,9,Totale,Y50-74,50-74 anni,2024,1.558021,,
A,Annuale,ITD2,Provincia Autonoma Trento,UNEM_R,Tasso di disoccupazione,9,Totale,Y50-74,50-74 anni,2025,1.152126,,
A,Annuale,ITD3,Veneto,UNEM_R,Tasso di disoccupazione,1,Maschi,Y15-24,15-24 anni,2018,16.826847,,
A,Annuale,ITD3,Veneto,UNEM_R,Tasso di disoccupazione,1,Maschi,Y15-24,15-24 anni,2019,14.963567,,
A,Annuale,ITD3,Veneto,UNEM_R,Tasso di disoccupazione,1,Maschi,Y15-24,15-24 anni,2020,16.725123,,
A,Annuale,ITD3,Veneto,UNEM_R,Tasso di disoccupazione,1,Maschi,Y15-24,15-24 anni,2021,15.042362,,
A,Annuale,ITD3,Veneto,UNEM_R,Tasso di disoccupazione,1,Maschi,Y15-24,15-24 anni,2022,12.610702,,
A,Annuale,ITD3,Veneto,UNEM_R,Tasso di disoccupazione,1,Maschi,Y15-24,15-24 anni,2023,12.053207,,
A,Annuale,ITD3,Veneto,UNEM_R,Tasso di disoccupazione,1,Maschi,Y15-24,15-24 anni,2024,9.287257,,
A,Annuale,ITD3,Veneto,UNEM_R,Tasso di disoccupazione,1,Maschi,Y15-24,15-24 anni,2025,10.284859,,
A,Annuale,ITD3,Veneto,UNEM_R,Tasso di disoccupazione,1,Maschi,Y18-29,18-29 anni,2018,11.937387,,
A,Annuale,ITD3,Veneto,UNEM_R,Tasso di disoccupazione,1,Maschi,Y18-29,18-29 anni,2019,10.203197,,
A,Annuale,ITD3,Veneto,UNEM_R,Tasso di disoccupazione,1,Maschi,Y18-29,18-29 anni,2020,12.799626,,
A,Annuale,ITD3,Veneto,UNEM_R,Tasso di disoccupazione,1,Maschi,Y18-29,18-29 anni,2021,11.411042,,
A,Annuale,ITD3,Veneto,UNEM_R,Tasso di disoccupazione,1,Maschi,Y18-29,18-29 anni,2022,8.540595,,
A,Annuale,ITD3,Veneto,UNEM_R,Tasso di disoccupazione,1,Maschi,Y18-29,18-29 anni,2023,7.708495,,
A,Annuale,ITD3,Veneto,UNEM_R,Tasso di disoccupazione,1,Maschi,Y18-29,18-29 anni,2024,5.825794,,
A,Annuale,ITD3,Veneto,UNEM_R,Tasso di disoccupazione,1,Maschi,Y18-29,18-29 anni,2025,6.347627,,
A,Annuale,ITD3,Veneto,UNEM_R,Tasso di disoccupazione,1,Maschi,Y15-29,15-29 anni,2018,12.093248,,
A,Annuale,ITD3,Veneto,UNEM_R,Tasso di disoccupazione,1,Maschi,Y15-29,15-29 anni,2019,10.810165,,
A,Annuale,ITD3,Veneto,UNEM_R,Tasso di disoccupazione,1,Maschi,Y15-29,15-29 anni,2020,13.305062,,
A,Annuale,ITD3,Veneto,UNEM_R,Tasso di disoccupazione,1,Maschi,Y15-29,15-29 anni,2021,12.140234,,
A,Annuale,ITD3,Veneto,UNEM_R,Tasso di disoccupazione,1,Maschi,Y15-29,15-29 anni,2022,8.615678,,
A,Annuale,ITD3,Veneto,UNEM_R,Tasso di disoccupazione,1,Maschi,Y15-29,15-29 anni,2023,7.745108,,
A,Annuale,ITD3,Veneto,UNEM_R,Tasso di disoccupazione,1,Maschi,Y15-29,15-29 anni,2024,5.764351,,
A,Annuale,ITD3,Veneto,UNEM_R,Tasso di disoccupazione,1,Maschi,Y15-29,15-29 anni,2025,6.317939,,
A,Annuale,ITD3,Veneto,UNEM_R,Tasso di disoccupazione,1,Maschi,Y25-34,25-34 anni,2018,7.815617,,
A,Annuale,ITD3,Veneto,UNEM_R,Tasso di disoccupazione,1,Maschi,Y25-34,25-34 anni,2019,6.684298,,
A,Annuale,ITD3,Veneto,UNEM_R,Tasso di disoccupazione,1,Maschi,Y25-34,25-34 anni,2020,7.710961,,
A,Annuale,ITD3,Veneto,UNEM_R,Tasso di disoccupazione,1,Maschi,Y25-34,25-34 anni,2021,6.83643,,
A,Annuale,ITD3,Veneto,UNEM_R,Tasso di disoccupazione,1,Maschi,Y25-34,25-34 anni,2022,3.652896,,
A,Annuale,ITD3,Veneto,UNEM_R,Tasso di disoccupazione,1,Maschi,Y25-34,25-34 anni,2023,4.658394,,
A,Annuale,ITD3,Veneto,UNEM_R,Tasso di disoccupazione,1,Maschi,Y25-34,25-34 anni,2024,2.45617,,
A,Annuale,ITD3,Veneto,UNEM_R,Tasso di disoccupazione,1,Maschi,Y25-34,25-34 anni,2025,2.101868,,
A,Annuale,ITD3,Veneto,UNEM_R,Tasso di disoccupazione,1,Maschi,Y15-34,15-34 anni,2018,10.083768,,
A,Annuale,ITD3,Veneto,UNEM_R,Tasso di disoccupazione,1,Maschi,Y15-34,15-34 anni,2019,8.872672,,
A,Annuale,ITD3,Veneto,UNEM_R,Tasso di disoccupazione,1,Maschi,Y15-34,15-34 anni,2020,10.115934,,
A,Annuale,ITD3,Veneto,UNEM_R,Tasso di disoccupazione,1,Maschi,Y15-34,15-34 anni,2021,8.970857,,
A,Annuale,ITD3,Veneto,UNEM_R,Tasso di disoccupazione,1,Maschi,Y15-34,15-34 anni,2022,6.112841,,
A,Annuale,ITD3,Veneto,UNEM_R,Tasso di disoccupazione,1,Maschi,Y15-34,15-34 anni,2023,6.773193,,
A,Annuale,ITD3,Veneto,UNEM_R,Tasso di disoccupazione,1,Maschi,Y15-34,15-34 anni,2024,4.195798,,
A,Annuale,ITD3,Veneto,UNEM_R,Tasso di disoccupazione,1,Maschi,Y15-34,15-34 anni,2025,4.004806,,
A,Annuale,ITD3,Veneto,UNEM_R,Tasso di disoccupazione,1,Maschi,Y35-44,35-44 anni,2018,3.751996,,
A,Annuale,ITD3,Veneto,UNEM_R,Tasso di disoccupazione,1,Maschi,Y35-44,35-44 anni,2019,2.880585,,
A,Annuale,ITD3,Veneto,UNEM_R,Tasso di disoccupazione,1,Maschi,Y35-44,35-44 anni,2020,2.546961,,
A,Annuale,ITD3,Veneto,UNEM_R,Tasso di disoccupazione,1,Maschi,Y35-44,35-44 anni,2021,2.258113,,
A,Annuale,ITD3,Veneto,UNEM_R,Tasso di disoccupazione,1,Maschi,Y35-44,35-44 anni,2022,2.598209,,
A,Annuale,ITD3,Veneto,UNEM_R,Tasso di disoccupazione,1,Maschi,Y35-44,35-44 anni,2023,2.33253,,
A,Annuale,ITD3,Veneto,UNEM_R,Tasso di disoccupazione,1,Maschi,Y35-44,35-44 anni,2024,1.637288,,
A,Annuale,ITD3,Veneto,UNEM_R,Tasso di disoccupazione,1,Maschi,Y35-44,35-44 anni,2025,1.771348,,
A,Annuale,ITD3,Veneto,UNEM_R,Tasso di disoccupazione,1,Maschi,Y35-49,35-49 anni,2018,3.751627,,
A,Annuale,ITD3,Veneto,UNEM_R,Tasso di disoccupazione,1,Maschi,Y35-49,35-49 anni,2019,2.959201,,
A,Annuale,ITD3,Veneto,UNEM_R,Tasso di disoccupazione,1,Maschi,Y35-49,35-49 anni,2020,3.66035,,
A,Annuale,ITD3,Veneto,UNEM_R,Tasso di disoccupazione,1,Maschi,Y35-49,35-49 anni,2021,2.632178,,
A,Annuale,ITD3,Veneto,UNEM_R,Tasso di disoccupazione,1,Maschi,Y35-49,35-49 anni,2022,2.227576,,
A,Annuale,ITD3,Veneto,UNEM_R,Tasso di disoccupazione,1,Maschi,Y35-49,35-49 anni,2023,2.274287,,
A,Annuale,ITD3,Veneto,UNEM_R,Tasso di disoccupazione,1,Maschi,Y35-49,35-49 anni,2024,1.139428,,
A,Annuale,ITD3,Veneto,UNEM_R,Tasso di disoccupazione,1,Maschi,Y35-49,35-49 anni,2025,1.280058,,
A,Annuale,ITD3,Veneto,UNEM_R,Tasso di disoccupazione,1,Maschi,Y45-54,45-54 anni,2018,3.773258,,
A,Annuale,ITD3,Veneto,UNEM_R,Tasso di disoccupazione,1,Maschi,Y45-54,45-54 anni,2019,3.515902,,
A,Annuale,ITD3,Veneto,UNEM_R,Tasso di disoccupazione,1,Maschi,Y45-54,45-54 anni,2020,3.984838,,
A,Annuale,ITD3,Veneto,UNEM_R,Tasso di disoccupazione,1,Maschi,Y45-54,45-54 anni,2021,3.554883,,
A,Annuale,ITD3,Veneto,UNEM_R,Tasso di disoccupazione,1,Maschi,Y45-54,45-54 anni,2022,1.71279,,
A,Annuale,ITD3,Veneto,UNEM_R,Tasso di disoccupazione,1,Maschi,Y45-54,45-54 anni,2023,2.283937,,
A,Annuale,ITD3,Veneto,UNEM_R,Tasso di disoccupazione,1,Maschi,Y45-54,45-54 anni,2024,1.208329,,
A,Annuale,ITD3,Veneto,UNEM_R,Tasso di disoccupazione,1,Maschi,Y45-54,45-54 anni,2025,0.905057,,
A,Annuale,ITD3,Veneto,UNEM_R,Tasso di disoccupazione,1,Maschi,Y55-64,55-64 anni,2018,5.190748,,
A,Annuale,ITD3,Veneto,UNEM_R,Tasso di disoccupazione,1,Maschi,Y55-64,55-64 anni,2019,2.195392,,
A,Annuale,ITD3,Veneto,UNEM_R,Tasso di disoccupazione,1,Maschi,Y55-64,55-64 anni,2020,1.903101,,
A,Annuale,ITD3,Veneto,UNEM_R,Tasso di disoccupazione,1,Maschi,Y55-64,55-64 anni,2021,3.641834,,
A,Annuale,ITD3,Veneto,UNEM_R,Tasso di disoccupazione,1,Maschi,Y55-64,55-64 anni,2022,3.371813,,
A,Annuale,ITD3,Veneto,UNEM_R,Tasso di disoccupazione,1,Maschi,Y55-64,55-64 anni,2023,2.612278,,
A,Annuale,ITD3,Veneto,UNEM_R,Tasso di disoccupazione,1,Maschi,Y55-64,55-64 anni,2024,1.633529,,
A,Annuale,ITD3,Veneto,UNEM_R,Tasso di disoccupazione,1,Maschi,Y55-64,55-64 anni,2025,2.001682,,
A,Annuale,ITD3,Veneto,UNEM_R,Tasso di disoccupazione,1,Maschi,Y20-64,20-64 anni,2018,5.365292,,
A,Annuale,ITD3,Veneto,UNEM_R,Tasso di disoccupazione,1,Maschi,Y20-64,20-64 anni,2019,4.094881,,
A,Annuale,ITD3,Veneto,UNEM_R,Tasso di disoccupazione,1,Maschi,Y20-64,20-64 anni,2020,4.332249,,
A,Annuale,ITD3,Veneto,UNEM_R,Tasso di disoccupazione,1,Maschi,Y20-64,20-64 anni,2021,4.224927,,
A,Annuale,ITD3,Veneto,UNEM_R,Tasso di disoccupazione,1,Maschi,Y20-64,20-64 anni,2022,3.187159,,
A,Annuale,ITD3,Veneto,UNEM_R,Tasso di disoccupazione,1,Maschi,Y20-64,20-64 anni,2023,3.258189,,
A,Annuale,ITD3,Veneto,UNEM_R,Tasso di disoccupazione,1,Maschi,Y20-64,20-64 anni,2024,1.995255,,
A,Annuale,ITD3,Veneto,UNEM_R,Tasso di disoccupazione,1,Maschi,Y20-64,20-64 anni,2025,2.058705,,
A,Annuale,ITD3,Veneto,UNEM_R,Tasso di disoccupazione,1,Maschi,Y15-64,15-64 anni,2018,5.559567,,
A,Annuale,ITD3,Veneto,UNEM_R,Tasso di disoccupazione,1,Maschi,Y15-64,15-64 anni,2019,4.4283,,
A,Annuale,ITD3,Veneto,UNEM_R,Tasso di disoccupazione,1,Maschi,Y15-64,15-64 anni,2020,4.74227,,
A,Annuale,ITD3,Veneto,UNEM_R,Tasso di disoccupazione,1,Maschi,Y15-64,15-64 anni,2021,4.634099,,
A,Annuale,ITD3,Veneto,UNEM_R,Tasso di disoccupazione,1,Maschi,Y15-64,15-64 anni,2022,3.389864,,
A,Annuale,ITD3,Veneto,UNEM_R,Tasso di disoccupazione,1,Maschi,Y15-64,15-64 anni,2023,3.536783,,
A,Annuale,ITD3,Veneto,UNEM_R,Tasso di disoccupazione,1,Maschi,Y15-64,15-64 anni,2024,2.159876,,
A,Annuale,ITD3,Veneto,UNEM_R,Tasso di disoccupazione,1,Maschi,Y15-64,15-64 anni,2025,2.122669,,
A,Annuale,ITD3,Veneto,UNEM_R,Tasso di disoccupazione,1,Maschi,Y15-74,15-74 anni,2018,5.421241,,
A,Annuale,ITD3,Veneto,UNEM_R,Tasso di disoccupazione,1,Maschi,Y15-74,15-74 anni,2019,4.33669,,
A,Annuale,ITD3,Veneto,UNEM_R,Tasso di disoccupazione,1,Maschi,Y15-74,15-74 anni,2020,4.674199,,
A,Annuale,ITD3,Veneto,UNEM_R,Tasso di disoccupazione,1,Maschi,Y15-74,15-74 anni,2021,4.572643,,
A,Annuale,ITD3,Veneto,UNEM_R,Tasso di disoccupazione,1,Maschi,Y15-74,15-74 anni,2022,3.346376,,
A,Annuale,ITD3,Veneto,UNEM_R,Tasso di disoccupazione,1,Maschi,Y15-74,15-74 anni,2023,3.470774,,
A,Annuale,ITD3,Veneto,UNEM_R,Tasso di disoccupazione,1,Maschi,Y15-74,15-74 anni,2024,2.112872,,
A,Annuale,ITD3,Veneto,UNEM_R,Tasso di disoccupazione,1,Maschi,Y15-74,15-74 anni,2025,2.064559,,
A,Annuale,ITD3,Veneto,UNEM_R,Tasso di disoccupazione,1,Maschi,Y50-74,50-74 anni,2018,4.240062,,
A,Annuale,ITD3,Veneto,UNEM_R,Tasso di disoccupazione,1,Maschi,Y50-74,50-74 anni,2019,2.850493,,
A,Annuale,ITD3,Veneto,UNEM_R,Tasso di disoccupazione,1,Maschi,Y50-74,50-74 anni,2020,2.212749,,
A,Annuale,ITD3,Veneto,UNEM_R,Tasso di disoccupazione,1,Maschi,Y50-74,50-74 anni,2021,3.662007,,
A,Annuale,ITD3,Veneto,UNEM_R,Tasso di disoccupazione,1,Maschi,Y50-74,50-74 anni,2022,2.606693,,
A,Annuale,ITD3,Veneto,UNEM_R,Tasso di disoccupazione,1,Maschi,Y50-74,50-74 anni,2023,2.424973,,
A,Annuale,ITD3,Veneto,UNEM_R,Tasso di disoccupazione,1,Maschi,Y50-74,50-74 anni,2024,1.685606,,
A,Annuale,ITD3,Veneto,UNEM_R,Tasso di disoccupazione,1,Maschi,Y50-74,50-74 anni,2025,1.603674,,
A,Annuale,ITD3,Veneto,UNEM_R,Tasso di disoccupazione,2,Femmine,Y15-24,15-24 anni,2018,27.084284,,
A,Annuale,ITD3,Veneto,UNEM_R,Tasso di disoccupazione,2,Femmine,Y15-24,15-24 anni,2019,22.227764,,
A,Annuale,ITD3,Veneto,UNEM_R,Tasso di disoccupazione,2,Femmine,Y15-24,15-24 anni,2020,29.24235,,
A,Annuale,ITD3,Veneto,UNEM_R,Tasso di disoccupazione,2,Femmine,Y15-24,15-24 anni,2021,23.221012,,
A,Annuale,ITD3,Veneto,UNEM_R,Tasso di disoccupazione,2,Femmine,Y15-24,15-24 anni,2022,14.468592,,
A,Annuale,ITD3,Veneto,UNEM_R,Tasso di disoccupazione,2,Femmine,Y15-24,15-24 anni,2023,16.911036,,
A,Annuale,ITD3,Veneto,UNEM_R,Tasso di disoccupazione,2,Femmine,Y15-24,15-24 anni,2024,13.594296,,
A,Annuale,ITD3,Veneto,UNEM_R,Tasso di disoccupazione,2,Femmine,Y15-24,15-24 anni,2025,18.047223,,
A,Annuale,ITD3,Veneto,UNEM_R,Tasso di disoccupazione,2,Femmine,Y18-29,18-29 anni,2018,15.844558,,
A,Annuale,ITD3,Veneto,UNEM_R,Tasso di disoccupazione,2,Femmine,Y18-29,18-29 anni,2019,14.144239,,
A,Annuale,ITD3,Veneto,UNEM_R,Tasso di disoccupazione,2,Femmine,Y18-29,18-29 anni,2020,16.524898,,
A,Annuale,ITD3,Veneto,UNEM_R,Tasso di disoccupazione,2,Femmine,Y18-29,18-29 anni,2021,10.719724,,
A,Annuale,ITD3,Veneto,UNEM_R,Tasso di disoccupazione,2,Femmine,Y18-29,18-29 anni,2022,10.027273,,
A,Annuale,ITD3,Veneto,UNEM_R,Tasso di disoccupazione,2,Femmine,Y18-29,18-29 anni,2023,10.793687,,
A,Annuale,ITD3,Veneto,UNEM_R,Tasso di disoccupazione,2,Femmine,Y18-29,18-29 anni,2024,9.042228,,
A,Annuale,ITD3,Veneto,UNEM_R,Tasso di disoccupazione,2,Femmine,Y18-29,18-29 anni,2025,10.804731,,
A,Annuale,ITD3,Veneto,UNEM_R,Tasso di disoccupazione,2,Femmine,Y15-29,15-29 anni,2018,15.826845,,
A,Annuale,ITD3,Veneto,UNEM_R,Tasso di disoccupazione,2,Femmine,Y15-29,15-29 anni,2019,14.425293,,
A,Annuale,ITD3,Veneto,UNEM_R,Tasso di disoccupazione,2,Femmine,Y15-29,15-29 anni,2020,16.611222,,
A,Annuale,ITD3,Veneto,UNEM_R,Tasso di disoccupazione,2,Femmine,Y15-29,15-29 anni,2021,10.843218,,
A,Annuale,ITD3,Veneto,UNEM_R,Tasso di disoccupazione,2,Femmine,Y15-29,15-29 anni,2022,10.372234,,
A,Annuale,ITD3,Veneto,UNEM_R,Tasso di disoccupazione,2,Femmine,Y15-29,15-29 anni,2023,10.763898,,
A,Annuale,ITD3,Veneto,UNEM_R,Tasso di disoccupazione,2,Femmine,Y15-29,15-29 anni,2024,9.269764,,
A,Annuale,ITD3,Veneto,UNEM_R,Tasso di disoccupazione,2,Femmine,Y15-29,15-29 anni,2025,10.797554,,
A,Annuale,ITD3,Veneto,UNEM_R,Tasso di disoccupazione,2,Femmine,Y25-34,25-34 anni,2018,8.418471,,
A,Annuale,ITD3,Veneto,UNEM_R,Tasso di disoccupazione,2,Femmine,Y25-34,25-34 anni,2019,8.529054,,
A,Annuale,ITD3,Veneto,UNEM_R,Tasso di disoccupazione,2,Femmine,Y25-34,25-34 anni,2020,10.287915,,
A,Annuale,ITD3,Veneto,UNEM_R,Tasso di disoccupazione,2,Femmine,Y25-34,25-34 anni,2021,7.122315,,
A,Annuale,ITD3,Veneto,UNEM_R,Tasso di disoccupazione,2,Femmine,Y25-34,25-34 anni,2022,6.633129,,
A,Annuale,ITD3,Veneto,UNEM_R,Tasso di disoccupazione,2,Femmine,Y25-34,25-34 anni,2023,4.917988,,
