FREQ,Frequenza,REF_AREA,Territorio,DATA_TYPE,Indicatore,AGE,Età,TIME_PERIOD,Osservazione,OBS_STATUS,'Stato dell"'osservazione'
A,Annuale,ITE3,Marche,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y18-29,18-29 anni,2018,33.664,,
A,Annuale,ITE3,Marche,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y18-29,18-29 anni,2019,30.693,,
A,Annuale,ITE3,Marche,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y18-29,18-29 anni,2020,36.643,,
A,Annuale,ITE3,Marche,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y18-29,18-29 anni,2021,31.687,,
A,Annuale,ITE3,Marche,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y18-29,18-29 anni,2022,26.144,,
A,Annuale,ITE3,Marche,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y18-29,18-29 anni,2023,22.192,,
A,Annuale,ITE3,Marche,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y18-29,18-29 anni,2024,22.013,,
A,Annuale,ITE3,Marche,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y18-29,18-29 anni,2025,23.025,,
A,Annuale,ITE3,Marche,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-29,15-29 anni,2018,35.788,,
A,Annuale,ITE3,Marche,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-29,15-29 anni,2019,32.753,,
A,Annuale,ITE3,Marche,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-29,15-29 anni,2020,38.211,,
A,Annuale,ITE3,Marche,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-29,15-29 anni,2021,34.022,,
A,Annuale,ITE3,Marche,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-29,15-29 anni,2022,27.911,,
A,Annuale,ITE3,Marche,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-29,15-29 anni,2023,22.57,,
A,Annuale,ITE3,Marche,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-29,15-29 anni,2024,22.643,,
A,Annuale,ITE3,Marche,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-29,15-29 anni,2025,23.23,,
A,Annuale,ITE3,Marche,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-34,15-34 anni,2018,50.319,,
A,Annuale,ITE3,Marche,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-34,15-34 anni,2019,46.321,,
A,Annuale,ITE3,Marche,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-34,15-34 anni,2020,54.291,,
A,Annuale,ITE3,Marche,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-34,15-34 anni,2021,49.85,,
A,Annuale,ITE3,Marche,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-34,15-34 anni,2022,41.18,,
A,Annuale,ITE3,Marche,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-34,15-34 anni,2023,33.186,,
A,Annuale,ITE3,Marche,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-34,15-34 anni,2024,32.173,,
A,Annuale,ITE3,Marche,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-34,15-34 anni,2025,33.876,,
A,Annuale,ITE4,Lazio,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-24,15-24 anni,2018,95.147,,
A,Annuale,ITE4,Lazio,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-24,15-24 anni,2019,91.354,,
A,Annuale,ITE4,Lazio,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-24,15-24 anni,2020,94.241,,
A,Annuale,ITE4,Lazio,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-24,15-24 anni,2021,94.908,,
A,Annuale,ITE4,Lazio,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-24,15-24 anni,2022,74.024,,
A,Annuale,ITE4,Lazio,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-24,15-24 anni,2023,57.027,,
A,Annuale,ITE4,Lazio,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-24,15-24 anni,2024,60.206,,
A,Annuale,ITE4,Lazio,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-24,15-24 anni,2025,52.083,,
A,Annuale,ITE4,Lazio,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y18-29,18-29 anni,2018,175.59,,
A,Annuale,ITE4,Lazio,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y18-29,18-29 anni,2019,160.171,,
A,Annuale,ITE4,Lazio,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y18-29,18-29 anni,2020,181.366,,
A,Annuale,ITE4,Lazio,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y18-29,18-29 anni,2021,169.544,,
A,Annuale,ITE4,Lazio,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y18-29,18-29 anni,2022,132.136,,
A,Annuale,ITE4,Lazio,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y18-29,18-29 anni,2023,109.858,,
A,Annuale,ITE4,Lazio,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y18-29,18-29 anni,2024,122.092,,
A,Annuale,ITE4,Lazio,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y18-29,18-29 anni,2025,109.578,,
A,Annuale,ITE4,Lazio,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-29,15-29 anni,2018,184.48,,
A,Annuale,ITE4,Lazio,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-29,15-29 anni,2019,169.247,,
A,Annuale,ITE4,Lazio,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-29,15-29 anni,2020,186.19,,
A,Annuale,ITE4,Lazio,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-29,15-29 anni,2021,176.899,,
A,Annuale,ITE4,Lazio,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-29,15-29 anni,2022,139.671,,
A,Annuale,ITE4,Lazio,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-29,15-29 anni,2023,112.269,,
A,Annuale,ITE4,Lazio,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-29,15-29 anni,2024,124.845,,
A,Annuale,ITE4,Lazio,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-29,15-29 anni,2025,113.115,,
A,Annuale,ITE4,Lazio,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-34,15-34 anni,2018,267.362,,
A,Annuale,ITE4,Lazio,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-34,15-34 anni,2019,256.005,,
A,Annuale,ITE4,Lazio,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-34,15-34 anni,2020,274.37,,
A,Annuale,ITE4,Lazio,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-34,15-34 anni,2021,264.242,,
A,Annuale,ITE4,Lazio,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-34,15-34 anni,2022,208.194,,
A,Annuale,ITE4,Lazio,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-34,15-34 anni,2023,172.224,,
A,Annuale,ITE4,Lazio,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-34,15-34 anni,2024,188.75,,
A,Annuale,ITE4,Lazio,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-34,15-34 anni,2025,176.918,,
A,Annuale,ITFG,Mezzogiorno,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-24,15-24 anni,2018,596.996,,
A,Annuale,ITFG,Mezzogiorno,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-24,15-24 anni,2019,564.721,,
A,Annuale,ITFG,Mezzogiorno,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-24,15-24 anni,2020,558.826,,
A,Annuale,ITFG,Mezzogiorno,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-24,15-24 anni,2021,553.824,,
A,Annuale,ITFG,Mezzogiorno,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-24,15-24 anni,2022,464.604,,
A,Annuale,ITFG,Mezzogiorno,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-24,15-24 anni,2023,401.239,,
A,Annuale,ITFG,Mezzogiorno,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-24,15-24 anni,2024,368.907,,
A,Annuale,ITFG,Mezzogiorno,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-24,15-24 anni,2025,296.913,,
A,Annuale,ITFG,Mezzogiorno,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y18-29,18-29 anni,2018,1102.294,,
A,Annuale,ITFG,Mezzogiorno,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y18-29,18-29 anni,2019,1055.924,,
A,Annuale,ITFG,Mezzogiorno,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y18-29,18-29 anni,2020,1060.849,,
A,Annuale,ITFG,Mezzogiorno,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y18-29,18-29 anni,2021,981.225,,
A,Annuale,ITFG,Mezzogiorno,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y18-29,18-29 anni,2022,835.511,,
A,Annuale,ITFG,Mezzogiorno,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y18-29,18-29 anni,2023,754.212,,
A,Annuale,ITFG,Mezzogiorno,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y18-29,18-29 anni,2024,713.982,,
A,Annuale,ITFG,Mezzogiorno,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y18-29,18-29 anni,2025,616.1,,
A,Annuale,ITFG,Mezzogiorno,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-29,15-29 anni,2018,1151.676,,
A,Annuale,ITFG,Mezzogiorno,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-29,15-29 anni,2019,1105.372,,
A,Annuale,ITFG,Mezzogiorno,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-29,15-29 anni,2020,1098.66,,
A,Annuale,ITFG,Mezzogiorno,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-29,15-29 anni,2021,1043.27,,
A,Annuale,ITFG,Mezzogiorno,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-29,15-29 anni,2022,883.221,,
A,Annuale,ITFG,Mezzogiorno,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-29,15-29 anni,2023,773.593,,
A,Annuale,ITFG,Mezzogiorno,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-29,15-29 anni,2024,729.125,,
A,Annuale,ITFG,Mezzogiorno,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-29,15-29 anni,2025,625.823,,
A,Annuale,ITFG,Mezzogiorno,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-34,15-34 anni,2018,1690.144,,
A,Annuale,ITFG,Mezzogiorno,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-34,15-34 anni,2019,1628.079,,
A,Annuale,ITFG,Mezzogiorno,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-34,15-34 anni,2020,1645.474,,
A,Annuale,ITFG,Mezzogiorno,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-34,15-34 anni,2021,1546.273,,
A,Annuale,ITFG,Mezzogiorno,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-34,15-34 anni,2022,1347.447,,
A,Annuale,ITFG,Mezzogiorno,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-34,15-34 anni,2023,1209.644,,
A,Annuale,ITFG,Mezzogiorno,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-34,15-34 anni,2024,1156.039,,
A,Annuale,ITFG,Mezzogiorno,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-34,15-34 anni,2025,1017.271,,
A,Annuale,ITF1,Abruzzo,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-24,15-24 anni,2018,19.45,,
A,Annuale,ITF1,Abruzzo,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-24,15-24 anni,2019,19.76,,
A,Annuale,ITF1,Abruzzo,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-24,15-24 anni,2020,18.194,,
A,Annuale,ITF1,Abruzzo,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-24,15-24 anni,2021,20.169,,
A,Annuale,ITF1,Abruzzo,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-24,15-24 anni,2022,16.637,,
A,Annuale,ITF1,Abruzzo,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-24,15-24 anni,2023,11.47,,
A,Annuale,ITF1,Abruzzo,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-24,15-24 anni,2024,14.506,,
A,Annuale,ITF1,Abruzzo,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-24,15-24 anni,2025,13.101,,
A,Annuale,ITF1,Abruzzo,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y18-29,18-29 anni,2018,37.325,,
A,Annuale,ITF1,Abruzzo,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y18-29,18-29 anni,2019,40.414,,
A,Annuale,ITF1,Abruzzo,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y18-29,18-29 anni,2020,37.932,,
A,Annuale,ITF1,Abruzzo,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y18-29,18-29 anni,2021,37.007,,
A,Annuale,ITF1,Abruzzo,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y18-29,18-29 anni,2022,30.679,,
A,Annuale,ITF1,Abruzzo,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y18-29,18-29 anni,2023,27.023,,
A,Annuale,ITF1,Abruzzo,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y18-29,18-29 anni,2024,30.136,,
A,Annuale,ITF1,Abruzzo,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y18-29,18-29 anni,2025,24.376,,
A,Annuale,ITF1,Abruzzo,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-29,15-29 anni,2018,39.303,,
A,Annuale,ITF1,Abruzzo,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-29,15-29 anni,2019,42.885,,
A,Annuale,ITF1,Abruzzo,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-29,15-29 anni,2020,38.849,,
A,Annuale,ITF1,Abruzzo,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-29,15-29 anni,2021,38.879,,
A,Annuale,ITF1,Abruzzo,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-29,15-29 anni,2022,32.561,,
A,Annuale,ITF1,Abruzzo,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-29,15-29 anni,2023,27.545,,
A,Annuale,ITF1,Abruzzo,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-29,15-29 anni,2024,31.179,,
A,Annuale,ITF1,Abruzzo,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-29,15-29 anni,2025,25.386,,
A,Annuale,ITF1,Abruzzo,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-34,15-34 anni,2018,59.907,,
A,Annuale,ITF1,Abruzzo,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-34,15-34 anni,2019,62.092,,
A,Annuale,ITF1,Abruzzo,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-34,15-34 anni,2020,59.778,,
A,Annuale,ITF1,Abruzzo,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-34,15-34 anni,2021,55.96,,
A,Annuale,ITF1,Abruzzo,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-34,15-34 anni,2022,50.618,,
A,Annuale,ITF1,Abruzzo,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-34,15-34 anni,2023,43.01,,
A,Annuale,ITF1,Abruzzo,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-34,15-34 anni,2024,46.848,,
A,Annuale,ITF1,Abruzzo,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-34,15-34 anni,2025,39.226,,
A,Annuale,ITF2,Molise,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-24,15-24 anni,2018,5.784,,
A,Annuale,ITF2,Molise,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-24,15-24 anni,2019,5.748,,
A,Annuale,ITF2,Molise,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-24,15-24 anni,2020,6.943,,
A,Annuale,ITF2,Molise,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-24,15-24 anni,2021,5.645,,
A,Annuale,ITF2,Molise,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-24,15-24 anni,2022,4.342,,
A,Annuale,ITF2,Molise,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-24,15-24 anni,2023,3.603,,
A,Annuale,ITF2,Molise,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-24,15-24 anni,2024,3.811,,
A,Annuale,ITF2,Molise,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-24,15-24 anni,2025,2.249,,
A,Annuale,ITF2,Molise,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y18-29,18-29 anni,2018,11.906,,
A,Annuale,ITF2,Molise,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y18-29,18-29 anni,2019,10.977,,
A,Annuale,ITF2,Molise,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y18-29,18-29 anni,2020,11.642,,
A,Annuale,ITF2,Molise,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y18-29,18-29 anni,2021,11.491,,
A,Annuale,ITF2,Molise,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y18-29,18-29 anni,2022,8.669,,
A,Annuale,ITF2,Molise,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y18-29,18-29 anni,2023,7.244,,
A,Annuale,ITF2,Molise,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y18-29,18-29 anni,2024,7.726,,
A,Annuale,ITF2,Molise,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y18-29,18-29 anni,2025,5.469,,
A,Annuale,ITF2,Molise,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-29,15-29 anni,2018,11.963,,
A,Annuale,ITF2,Molise,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-29,15-29 anni,2019,11.14,,
A,Annuale,ITF2,Molise,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-29,15-29 anni,2020,12.595,,
A,Annuale,ITF2,Molise,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-29,15-29 anni,2021,12.006,,
A,Annuale,ITF2,Molise,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-29,15-29 anni,2022,8.838,,
A,Annuale,ITF2,Molise,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-29,15-29 anni,2023,7.539,,
A,Annuale,ITF2,Molise,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-29,15-29 anni,2024,7.931,,
A,Annuale,ITF2,Molise,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-29,15-29 anni,2025,5.469,,
A,Annuale,ITF2,Molise,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-34,15-34 anni,2018,18.051,,
A,Annuale,ITF2,Molise,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-34,15-34 anni,2019,17.452,,
A,Annuale,ITF2,Molise,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-34,15-34 anni,2020,19.026,,
A,Annuale,ITF2,Molise,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-34,15-34 anni,2021,17.194,,
A,Annuale,ITF2,Molise,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-34,15-34 anni,2022,13.093,,
A,Annuale,ITF2,Molise,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-34,15-34 anni,2023,11.439,,
A,Annuale,ITF2,Molise,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-34,15-34 anni,2024,10.955,,
A,Annuale,ITF2,Molise,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-34,15-34 anni,2025,9.167,,
A,Annuale,ITF3,Campania,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-24,15-24 anni,2018,198.252,,
A,Annuale,ITF3,Campania,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-24,15-24 anni,2019,181.338,,
A,Annuale,ITF3,Campania,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-24,15-24 anni,2020,187.95,,
A,Annuale,ITF3,Campania,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-24,15-24 anni,2021,179.917,,
A,Annuale,ITF3,Campania,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-24,15-24 anni,2022,157.324,,
A,Annuale,ITF3,Campania,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-24,15-24 anni,2023,137.911,,
A,Annuale,ITF3,Campania,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-24,15-24 anni,2024,122.706,,
A,Annuale,ITF3,Campania,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-24,15-24 anni,2025,100.847,,
A,Annuale,ITF3,Campania,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y18-29,18-29 anni,2018,352.09,,
A,Annuale,ITF3,Campania,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y18-29,18-29 anni,2019,331.533,,
A,Annuale,ITF3,Campania,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y18-29,18-29 anni,2020,343.662,,
A,Annuale,ITF3,Campania,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y18-29,18-29 anni,2021,317.151,,
A,Annuale,ITF3,Campania,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y18-29,18-29 anni,2022,268.32,,
A,Annuale,ITF3,Campania,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y18-29,18-29 anni,2023,247.643,,
A,Annuale,ITF3,Campania,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y18-29,18-29 anni,2024,230.598,,
A,Annuale,ITF3,Campania,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y18-29,18-29 anni,2025,199.308,,
A,Annuale,ITF3,Campania,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-29,15-29 anni,2018,373.241,,
A,Annuale,ITF3,Campania,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-29,15-29 anni,2019,350.912,,
A,Annuale,ITF3,Campania,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-29,15-29 anni,2020,356.564,,
A,Annuale,ITF3,Campania,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-29,15-29 anni,2021,338.673,,
A,Annuale,ITF3,Campania,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-29,15-29 anni,2022,286.058,,
A,Annuale,ITF3,Campania,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-29,15-29 anni,2023,256.461,,
A,Annuale,ITF3,Campania,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-29,15-29 anni,2024,236.987,,
A,Annuale,ITF3,Campania,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-29,15-29 anni,2025,203.537,,
A,Annuale,ITF3,Campania,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-34,15-34 anni,2018,543.651,,
A,Annuale,ITF3,Campania,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-34,15-34 anni,2019,521.084,,
A,Annuale,ITF3,Campania,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-34,15-34 anni,2020,535.491,,
A,Annuale,ITF3,Campania,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-34,15-34 anni,2021,500.285,,
A,Annuale,ITF3,Campania,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-34,15-34 anni,2022,433.89,,
A,Annuale,ITF3,Campania,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-34,15-34 anni,2023,402.451,,
A,Annuale,ITF3,Campania,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-34,15-34 anni,2024,372.897,,
A,Annuale,ITF3,Campania,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-34,15-34 anni,2025,332.883,,
A,Annuale,ITF4,Puglia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-24,15-24 anni,2018,101.697,,
A,Annuale,ITF4,Puglia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-24,15-24 anni,2019,99.046,,
A,Annuale,ITF4,Puglia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-24,15-24 anni,2020,99.46,,
A,Annuale,ITF4,Puglia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-24,15-24 anni,2021,102.274,,
A,Annuale,ITF4,Puglia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-24,15-24 anni,2022,81.038,,
A,Annuale,ITF4,Puglia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-24,15-24 anni,2023,70.593,,
A,Annuale,ITF4,Puglia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-24,15-24 anni,2024,69.373,,
A,Annuale,ITF4,Puglia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y15-24,15-24 anni,2025,55.718,,
A,Annuale,ITF4,Puglia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y18-29,18-29 anni,2018,194.03,,
A,Annuale,ITF4,Puglia,NEET,Giovani Neet di 15-34 anni (non occupati e non in istruzione),Y18-29,18-29 anni,2019,184.921,,
